14448,Docente,Higher Education
14449,Psicólogo Capacitador,Education Management
14450,Director of Hospitality Business,Hospitality
14451,Analista Programador,Management Consulting
14452,Jefe Legal,Automotive
14453,Psicoterapeuta Psicoanalítico,Human Resources
14454,Consultor General,Human Resources
14455,Eventos y reservas,Hospitality
14456,Planeamiento Logistico,Chemicals
14457,Trainer/Docente,Higher Education
14458,Responsable de Oficina de Transferencia de Tecnología y Conocimiento,Information Technology and Services
14459,Analista de Nominas y Compensaciones,Human Resources
14460,Analista de Planillas,Outsourcing/Offshoring
14461,Diseñadora Gráfica,Graphic Design
14462,Analista funcional,Banking
14463,ADMINISTRADOR DE EMPRESAS,Banking
14464,DOCENTE,Education Management
14465,JEFE DE ORGANIZACION Y METODOS,Banking
14466,Buyer-Brand Manager Teens -Tiendas Por Departamento Oechsle,Retail
14467,Psicólogo,Mining & Metals
14468,Representante Comercial de Importaciones,Logistics and Supply Chain
14469,Director Financiero  - Filial México,Machinery
14470,Asistente Administrativo de Gerencia Logistica,Logistics and Supply Chain
14471,Supervisor de Compras y Almacen,Logistics and Supply Chain
14472,Gerente de Finanzas y Desarrollo Nuevos Negocios,Management Consulting
14473,Project Manager,Oil & Energy
14474,Consultor,Information Technology and Services
14475,Consultor,Government Administration
14476,Consultor TI - PM,Telecommunications
14477,Coordinador de Seguridad y Salud Ocupacional,Construction
14478,Sub Gerente de Operaciones,Facilities Services
14479,IT Project Manager,Mining & Metals
14480,Information Systems Country Manager,Electrical/Electronic Manufacturing
14481,Sub Gerente de Análisis de Aplicaciones,Banking
14482,Responsable de Capital Humano,Construction
14483,Analista de Gestión y Desarrollo,Human Resources
14484,Ingeniero Senior de Software,Consumer Services
14485,Ingeniero de Software,Consumer Services
14486,Superintendente de Recursos Humanos,Mining & Metals
14487,Docente de catedra,Utilities
14488,Consultora en Psicologia Organizacional,Human Resources
14489,Facilitadora,Education Management
14490,Gerente de Agencia,Banking
14491,Datos Maestros Regional,International Trade and Development
14492,ASISTENTE DE GERENCIA LOGISTICA,Logistics and Supply Chain
14493,ASISTENTE ADMINISTRATIVO / LOGISTICA DE SALIDA,Logistics and Supply Chain
14494,INGENIERO DE PROYECTO,Civil Engineering
14495,Gerente de Consultoria TIC,Management Consulting
14496,Warehouse Manager,Oil & Energy
14497,Gerente Administrativo - Financiero,Accounting
14498,Head of Information Technology,Consumer Electronics
14499,Gerente de Atención al Cliente y Lealtad,Human Resources
14500,Analista de Seleccion y Desarrollo del Talento,Outsourcing/Offshoring
14501,Gerente de Desarrollo del Sistema de Recursos Humanos,Public Policy
14502,"Jefe de Selección - área Energía, Minas y Diversos Sectores",Human Resources
14503,Docente,Higher Education
14504,Psicologa y Coordinadora de SAANEE,Medical Devices
14505,Líder de Contrato,Mechanical or Industrial Engineering
14506,Jefe de Selección e Inducción,Marketing and Advertising
14507,Business Unit Manager,Information Technology and Services
14508,Gerente Comercial,Telecommunications
14509,Analista de Procesos Corporativos,Retail
14510,Asistente de Sistemas Integrados de Gestión,Food & Beverages
14511,Supervisor de Producción - Procesos,Food & Beverages
14512,PDR Capacitación y Desarrollo de Personal,Human Resources
14513,Analista de Seleccion y Reclutamiento de Personal,Information Technology and Services
14514,Coordinador de Recursos Humanos,Wholesale
14515,Head TI - Administración,Paper & Forest Products
14516,"Docente - Administración de Proyectos; Sistemas Integrados (Procesos, ISO, COBIT)",Management Consulting
14517,SUB GERENTE DE TRANSFORMACION Y MEJORA CONTINUA,Insurance
14518,Logistic and Warehouse Chief - Alpamarca Project,Mining & Metals
14519,Human Resources Business Consultant,Management Consulting
14520,Contador Publico Colegiado Certificado,Accounting
14521,Psicóloga Senior,Supermarkets
14522,Planning Supervisor Infrastructure,Construction
14523,Construction Coordinator for Water Systems,Construction
14524,Analista,Government Relations
14525,Jefa de Reclutamiento y Selección,Staffing and Recruiting
14526,Analista de Gestión y Desarrollo,Pharmaceuticals
14527,Asistente de Selección,Human Resources
14528,Sub Gerente de Logistica,Machinery
14529,Partner Business Manager,Information Technology and Services
14530,Analista de selección de personal,Banking
14531,Asesora de seleccion y capacitación de personal,Banking
14532,"Director de Marketing, Estrategia y Communicaciones",Marketing and Advertising
14533,Consultor,Transportation/Trucking/Railroad
14534,Sub Gerente de Control de Gestión Perú,Mechanical or Industrial Engineering
14535,Docente tiempo parcial CPEL,Higher Education
14536,"Capacitador de Ventas, Asesor Comercial y Coaching",Professional Training & Coaching
14537,Especialista en Planning & PMO,Banking
14538,Supervisor Seleccion Outosurcing,Human Resources
14539,Cunsultor de Seleccion Intermediacion,Human Resources
14540,Abogada Asociada,Legal Services
14541,Jefe de Recursos Humanos,Legal Services
14542,Partner,Construction
14543,Gerente de Operaciones,Logistics and Supply Chain
14544,Jefe de Recursos Humanos,Logistics and Supply Chain
14545,Analista Senior de Selección y Gestión del Talento Humano,Financial Services
14546,Asistente de Reclutamiento y Seleccion,Renewables & Environment
14547,CX/CRM Solution Consultant,Information Technology and Services
14548,Abogado,Telecommunications
14549,Senior Analyst BI&CRM by Technosite,Insurance
14550,Analista de Research,Human Resources
14551,Socio Consultor,Human Resources
14552,"Branded Generics Manager Area (Central America,  Caribe, Peru and Ecuador",Pharmaceuticals
14553,Psicólogo,Mental Health Care
14554,Business Professional Senior Recruiter,Staffing and Recruiting
14555,Jefe de Servicios y Soporte TICA,Mining & Metals
14556,Sub Gerente de Logística,Airlines/Aviation
14557,Asistente de Seleccion - Centro del Reclutamiento del Talento - CRT,Staffing and Recruiting
14558,Professional Consulting,Logistics and Supply Chain
14559,Consultor de la Campaña de Artesania,Internet
14560,EN BUSCA DE OPORTUNIDAD LABORAL,Logistics and Supply Chain
14561,Jefe de Logistica,Food Production
14562,Gerente de Sucursal,Staffing and Recruiting
14563,Human Capital Consultant,Management Consulting
14564,Consultora Senior Capacitación,Professional Training & Coaching
14565,"Cosultora RRHH: Head Hunter, Selección, Gestión RRHH",Human Resources
14566,Docente,Higher Education
14567,Especialista en Comunicaciones,Public Relations and Communications
14568,Propietario,Real Estate
14569,Agente Asociado,Real Estate
14570,"Jefe de Seguridad, Salud Ocupacional, Medio Ambiente y Servicios Generales",Plastics
14571,Gerente-Consultor,Plastics
14572,Commercial Director,International Trade and Development
14573,Past-President,Management Consulting
14574,Consultor Senior en Project Management,Management Consulting
14575,Responsable de Planeamiento Estratégico,Mining & Metals
14576,Propietario,Mining & Metals
14577,Especialista de Reclutamiento y Selección Senior,Banking
14578,Gerente de Recursos Humanos,Nonprofit Organization Management
14579,Director de Sucursal,Security and Investigations
14580,Analista Senior,Management Consulting
14581,Gerente de Operaciones,Logistics and Supply Chain
14582,Analyst,Management Consulting
14583,Consultora de Recursos Humanos,Management Consulting
14584,Coordinador de RRHH,Supermarkets
14585,Consultor Senior - Executive Search,Human Resources
14586,Project Manager,Telecommunications
14587,Gerente de Administración,Telecommunications
14588,Analista Contable Sr.,Food Production
14589,Supervisor de Cuentas por Pagar,Accounting
14590,Gerente Distrital Mercancias Region 6 Perú,Consumer Electronics
14591,Gerencia de Personas:  Departamento Selección y Reclutamiento,Building Materials
14592,Analista Senior,Management Consulting
14593,Analista Senior,Management Consulting
14594,Jefe de Planeamiento Comercial y Administracion de Ventas,Consumer Goods
14595,Administrador,Gambling & Casinos
14596,Analista de Reclutamiento y Selección,Airlines/Aviation
14597,Director,Human Resources
14598,CEO,Human Resources
14599,Owner,Human Resources
14600,Docente Finanzas Corporativas y Análisis Financiero en Maestría de Economía y Maestría de Derecho,Higher Education
14601,"Banker - Vice President, Corporate & Investment Banking",Banking
14602,"Docente Finanzas Corporativas, Mdo de Capitales y Mat. Financiera - MBA / EdEX. En Lima y provincias",Education Management
14603,Gerente Ventas,Management Consulting
14604,Gerente General,Medical Practice
14605,Analista RRHH,Pharmaceuticals
14606,IT Recruiter - HR Recruiting Mexico,Management Consulting
14607,Asistente de Analisis de Subcontratas,Construction
14608,Jefe de Planeamiento Procura - Obra Minera Inmaculada,Construction
14609,Especialista en Formación,Education Management
14610,Gerente Legal,Legal Services
14611,Capacitador INNOVADES,Professional Training & Coaching
14612,Coach Ejecutivo Certificado por TISOC - The International School Of Coaching,Professional Training & Coaching
14613,Profesor,Professional Training & Coaching
14614,Gerente de Administración y Finanzas,Construction
14615,Gerente Distrital y de Entrenamiento,Marketing and Advertising
14616,Analista de Inteligencia Comercial,Machinery
14617,Fundadora,Professional Training & Coaching
14618,Gerente General,Human Resources
14619,Gerente General,Human Resources
14620,Fundadora,Human Resources
14621,Fundadora,Human Resources
14622,Jefe de Desarrollo Humano,Human Resources
14623,ANALISTA CONTABLE,Construction
14624,Asistente en RRHH,Human Resources
14625,Encargada de Becas de Estudio de la Gerencia de Marketing y Ventas,Education Management
14626,Jefe de Gestión Humana- Proyecto Panamá,Mining & Metals
14627,psicólogo Clínico - Psicoterapeuta,Mental Health Care
14628,Facilitador de Procesos grupales,Mental Health Care
14629,psicólogo Clínico - Psicoterapeuta,Mental Health Care
14630,"Psicoterapeuta de niños, adolescentes y adultos",Mental Health Care
14631,docente universitario,Mental Health Care
14632,Asistente Gerencia de Operaciones,Telecommunications
14633,CRM Consultant,Management Consulting
14634,Coordinadora de Marketing,Electrical/Electronic Manufacturing
14635,Asistente de Seleccion y Capacitacion,Primary/Secondary Education
14636,Ingeniero III,Information Technology and Services
14637,Consultor In-house,Logistics and Supply Chain
14638,Executive Chef,Food & Beverages
14639,Originación e Inteligencia de Riesgos,Banking
14640,i phone application developer,Computer Software
14641,i phone application developer,Computer Software
14642,job searching.,Computer Software
14643,Psicologa,Human Resources
14644,Coordinadora de Selección y Desarrollo,Human Resources
14645,Ejecutiva Comercial,Financial Services
14646,Analista de Aplicaciones SAP,Online Media
14647,PSICÓLOGA,Civic & Social Organization
14648,PSICÓLOGA,Civic & Social Organization
14649,Gerente de Proyecto,Oil & Energy
14650,Consultor de Riesgo Operacional,Management Consulting
14651,Administrativo,Oil & Energy
14652,Lider Funcional de Supply Chain Management Oracle EBS,Construction
14653,Independent Professional,International Trade and Development
14654,Partner for the Spanish Market,International Trade and Development
14655,Jefe de Administracion de Personal,Logistics and Supply Chain
14656,Socia,Mechanical or Industrial Engineering
14657,Systems Engineering  (Especialista en Automatización),Information Technology and Services
14658,Analista de Procesos,Government Administration
14659,Senior,Accounting
14660,Gestión del Talento - Reclutamiento y Selección,Pharmaceuticals
14661,Analista de Selección,Higher Education
14662,Gestión Local,Information Technology and Services
14663,CHIEF MARKETING OFFICER,Management Consulting
14664,Chief Marketing Officer & Customer Relationship Management,Mechanical or Industrial Engineering
14665,Administrador de Sistemas,Information Technology and Services
14666,Manager,Information Technology and Services
14667,Administrador General,Mining & Metals
14668,Jefe de Gestión Humana,Human Resources
14669,Consultora de Seleccion,Human Resources
14670,Jefe de Proyectos,Real Estate
14671,Jefe de Practica Facultad de Ciencias e Ingeniería,Higher Education
14672,Gerente,Legal Services
14673,Analista de Selección,Human Resources
14674,Psicólogo,Human Resources
14675,Human Resources Manager,Human Resources
14676,Jefe de Supervisión Microfinanciera y Proyectos / Auditoría / Compliance Microfinanzas,Financial Services
